# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Nov 11 07:45:11 2022
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_dist,sy_disterr1,sy_disterr2
Kepler-719 b,Kepler-719,1,1,2016,0,5.00731778,0.00000125,-0.00000125,0,0.055600,,,0,54.50000,,,0,0.000000,,,0,234.28,170.60,-64.02,0,998,,,0,,5777.00,199.43,-220.79,0,0.98,0.21,-0.10,0,0.99,0.08,-0.07,0,4.45,0.07,-0.15,0,2497.5100000,269.1000000,-222.4200000
Kepler-720 b,Kepler-720,1,1,2016,0,4.70832654,0.00000073,-0.00000073,0,0.053900,,,0,53.40000,,,0,0.000000,,,0,384.56,29.63,-27.13,0,1162,,,0,,5618.00,328.49,-250.53,0,0.92,0.18,-0.09,0,0.95,0.11,-0.07,0,4.49,0.07,-0.12,0,1065.3700000,37.6300000,-35.1800000
Kepler-721 b,Kepler-721,1,1,2016,0,5.39202539,0.00000677,-0.00000677,0,0.058300,,,0,7.46000,,,0,0.000000,,,0,138.75,12.39,-11.21,0,850,,,0,,5075.00,53.60,-56.09,0,0.78,0.04,-0.04,0,0.82,0.04,-0.04,0,4.58,0.03,-0.05,0,926.5980000,35.0760000,-32.6500000
Kepler-722 b,Kepler-722,1,2,2016,0,4.09357325,0.00000810,-0.00000810,0,0.051400,,,0,7.41000,,,0,0.000000,,,0,414.60,36.57,-32.95,0,1182,,,0,,5863.00,103.52,-131.89,0,1.05,0.28,-0.11,0,1.03,0.07,-0.07,0,4.41,0.09,-0.18,0,1239.5000000,47.3700000,-44.0700000
Kepler-722 c,Kepler-722,1,2,2016,0,105.14474900,0.00167500,-0.00167500,0,0.447100,,,0,8.35000,,,0,0.000000,,,0,5.48,0.48,-0.44,0,401,,,0,,5863.00,103.52,-131.89,0,1.05,0.28,-0.11,0,1.03,0.07,-0.07,0,4.41,0.09,-0.18,0,1239.5000000,47.3700000,-44.0700000
Kepler-723 b,Kepler-723,1,1,2016,0,4.08227507,0.00000023,-0.00000023,0,0.047900,,,0,,,,,0.000000,,,0,251.48,170.17,-61.38,0,1016,,,0,,5539.00,75.49,-85.21,0,0.89,0.12,-0.06,0,0.92,0.04,-0.05,0,4.51,0.05,-0.12,0,1071.8000000,,
Kepler-724 b,Kepler-724,1,1,2016,0,3.31494634,0.00000172,-0.00000172,0,0.043300,,,0,10.80000,,,0,0.000000,,,0,339.40,20.20,-18.94,0,1155,,,0,,5437.00,176.17,-122.72,0,0.86,0.10,-0.06,0,0.90,0.06,-0.05,0,4.53,0.04,-0.10,0,853.1190000,20.1720000,-20.1720000
Kepler-725 b,Kepler-725,1,1,2016,0,39.64317811,0.00001110,-0.00001110,0,0.215000,,,0,79.40000,,,0,0.000000,,,0,10.97,0.56,-0.53,0,472,,,0,,5363.00,59.19,-62.84,0,0.84,0.07,-0.05,0,0.88,0.04,-0.04,0,4.54,0.04,-0.08,0,758.4690000,13.8770000,-13.3960000
Kepler-726 b,Kepler-726,1,1,2016,0,21.80451088,0.00004512,-0.00004512,0,0.140600,,,0,10.70000,,,0,0.000000,,,0,25.30,1.40,-1.32,0,543,,,0,,5452.00,122.89,-94.31,0,0.85,0.08,-0.07,0,0.88,0.05,-0.05,0,4.53,0.05,-0.09,0,762.0810000,14.2520000,-13.7480000
Kepler-727 b,Kepler-727,1,1,2016,0,5.15448442,0.00000858,-0.00000858,0,0.054600,,,0,6.94000,,,0,0.000000,,,0,176.69,10.85,-10.19,0,964,,,0,,5441.00,107.87,-157.44,0,0.86,0.10,-0.06,0,0.89,0.05,-0.06,0,4.53,0.04,-0.10,0,831.8420000,20.0730000,-20.0730000
Kepler-728 b,Kepler-728,1,1,2016,0,5.74347727,0.00000717,-0.00000717,0,0.062500,,,0,11.10000,,,0,0.000000,,,0,484.51,55.94,-48.93,0,982,,,0,,5660.00,133.10,-108.40,0,0.93,0.12,-0.07,0,0.95,0.06,-0.06,0,4.49,0.05,-0.11,0,1765.2300000,92.8800000,-84.2000000
Kepler-729 b,Kepler-729,1,1,2016,0,3.16635371,0.00000242,-0.00000242,0,0.043200,,,0,12.50000,,,0,0.000000,,,0,1089.55,140.18,-120.77,0,1273,,,0,,5633.00,71.02,-56.34,0,0.91,0.11,-0.06,0,0.94,0.04,-0.06,0,4.50,0.05,-0.11,0,1921.1500000,108.9400000,-98.0700000
Kepler-730 b,Kepler-730,1,2,2016,0,6.49168281,,,0,0.069400,0.001600,-0.001200,0,,,,,0.000000,,,0,418.80,57.26,-48.60,0,1219,21,-22,0,,5620.00,55.00,-59.00,0,1.41,0.05,-0.05,0,1.05,0.07,-0.05,0,4.16,0.03,-0.03,0,1935.0400000,122.2100000,-108.7900000
Kepler-730 c,Kepler-730,1,2,2018,0,2.85188338,,,0,0.039970,0.000890,-0.000690,0,3.09000,,,0,0.000000,,,0,903.77,930.12,-337.88,0,1607,27,-29,0,,5620.00,55.00,-59.00,0,1.41,0.05,-0.05,0,1.05,0.07,-0.05,0,4.16,0.03,-0.03,0,1935.0400000,122.2100000,-108.7900000
Kepler-731 b,Kepler-731,1,1,2016,0,3.85560355,0.00000029,-0.00000029,0,0.050500,,,0,,,,,0.000000,,,0,456.70,43.18,-38.77,0,1212,,,0,,5849.00,200.38,-139.52,0,1.06,0.24,-0.12,0,1.03,0.09,-0.06,0,4.41,0.08,-0.17,0,1257.1600000,50.5200000,-46.8200000
Kepler-732 b,Kepler-732,1,2,2016,0,9.46781405,0.00000618,-0.00000618,0,0.069100,,,0,5.39000,,,0,0.000000,,,0,8.56,0.87,-0.80,0,407,,,0,,3631.00,35.05,-37.03,0,0.46,0.03,-0.03,0,0.49,0.03,-0.03,0,4.79,0.04,-0.03,0,174.8260000,0.8590000,-0.8500000
Kepler-732 c,Kepler-732,1,2,2016,0,0.89304124,0.00000046,-0.00000046,0,0.014300,,,0,2.15000,,,0,0.000000,,,0,199.85,20.35,-18.64,0,893,,,0,,3631.00,35.05,-37.03,0,0.46,0.03,-0.03,0,0.49,0.03,-0.03,0,4.79,0.04,-0.03,0,174.8260000,0.8590000,-0.8500000
Kepler-733 b,Kepler-733,1,1,2016,0,20.83424726,0.00005682,-0.00005682,0,0.148300,,,0,8.35000,,,0,0.000000,,,0,24.51,1.56,-1.46,0,595,,,0,,5418.00,89.83,-94.34,0,0.86,0.08,-0.05,0,0.90,0.04,-0.05,0,4.53,0.04,-0.09,0,916.7060000,21.4755000,-21.4755000
Kepler-734 b,Kepler-734,1,1,2016,0,6.10485286,0.00000289,-0.00000289,0,0.058300,,,0,12.40000,,,0,0.000000,,,0,89.25,17.97,-16.37,0,784,,,0,,5326.00,51.69,-44.60,0,0.78,0.03,-0.03,0,0.85,0.03,-0.04,0,4.59,0.02,-0.02,0,1157.2100000,26.0100000,-24.9200000
Kepler-735 b,Kepler-735,1,1,2016,0,11.51516988,0.00001516,-0.00001516,0,0.096500,,,0,9.01000,,,0,0.000000,,,0,32.68,1.86,-1.74,0,657,,,0,,5107.00,42.91,-45.51,0,0.80,0.04,-0.03,0,0.85,0.03,-0.04,0,4.57,0.02,-0.05,0,695.0590000,14.4590000,-13.8920000
Kepler-736 b,Kepler-736,1,1,2016,0,3.60147201,0.00000543,-0.00000543,0,0.042800,,,0,8.91000,,,0,0.000000,,,0,233.03,19.50,-17.79,0,996,,,0,,5217.00,50.31,-50.86,0,0.81,0.05,-0.04,0,0.86,0.04,-0.05,0,4.56,0.03,-0.06,0,1005.4300000,33.9000000,-31.7860000
Kepler-737 b,Kepler-737,1,1,2016,0,28.59915399,0.00005673,-0.00005673,0,0.142200,,,0,4.50000,,,0,0.000000,,,0,2.30,0.23,-0.21,0,298,,,0,,3813.00,40.13,-38.49,0,0.48,0.03,-0.02,0,0.51,0.03,-0.03,0,4.77,0.02,-0.02,0,205.1180000,1.1585000,-1.1585000
Kepler-738 b,Kepler-738,1,1,2016,0,24.58721573,0.00008802,-0.00008802,0,0.155200,,,0,6.80000,,,0,0.000000,,,0,27.64,2.23,-2.02,0,530,,,0,,5327.00,66.34,-61.93,0,0.82,0.06,-0.05,0,0.86,0.04,-0.05,0,4.55,0.04,-0.07,0,1113.6500000,37.5050000,-37.5050000
Kepler-739 b,Kepler-739,1,1,2016,0,12.53248465,0.00002295,-0.00002295,0,0.105400,,,0,11.00000,,,0,0.000000,,,0,115.96,10.13,-9.19,0,775,,,0,,5601.00,89.95,-87.84,0,0.90,0.11,-0.07,0,0.93,0.05,-0.06,0,4.51,0.05,-0.11,0,1370.6500000,51.1100000,-47.6300000
Kepler-74 b,Kepler-74,1,1,2013,0,7.34071100,0.00000600,-0.00000600,0,0.078100,0.000700,-0.000700,0,200.22000,38.14000,-38.14000,0,0.000000,,,0,337.68,19.84,-18.59,0,1078,19,-19,0,F8 V,6000.00,100.00,-100.00,0,1.12,0.04,-0.04,0,1.18,0.04,-0.04,0,4.44,0.01,-0.01,0,1177.5500000,28.4850000,-28.4850000
Kepler-740 b,Kepler-740,1,1,2016,0,3.58410122,0.00000199,-0.00000199,0,0.046200,,,0,18.90000,,,0,0.000000,,,0,432.87,50.55,-44.42,0,1131,,,0,,5438.00,62.55,-80.55,0,0.87,0.10,-0.05,0,0.91,0.04,-0.04,0,4.52,0.04,-0.11,0,1442.0200000,66.9350000,-66.9350000
Kepler-741 b,Kepler-741,1,1,2016,0,7.03902374,0.00001488,-0.00001488,0,0.074400,,,0,9.11000,,,0,0.000000,,,0,461.99,47.88,-42.43,0,1051,,,0,,6129.00,80.64,-111.81,0,1.24,0.42,-0.15,0,1.16,0.13,-0.08,0,4.31,0.09,-0.21,0,1661.8700000,77.7600000,-71.2400000
Kepler-742 b,Kepler-742,1,1,2016,0,8.36086824,0.00000631,-0.00000631,0,0.074400,,,0,10.60000,,,0,0.000000,,,0,38.10,1.50,-1.45,0,690,,,0,,4642.00,41.76,-44.03,0,0.71,0.02,-0.03,0,0.76,0.03,-0.04,0,4.62,0.01,-0.03,0,489.2530000,6.3250000,-6.1680000
Kepler-743 b,Kepler-743,2,1,2016,0,3.17926292,0.00000252,-0.00000252,0,0.041800,,,0,1.92000,,,0,0.000000,,,0,397.25,7.45,-7.33,0,1101,,,0,,5486.00,77.47,-78.82,0,0.85,0.02,-0.02,0,0.94,0.03,-0.03,0,4.55,0.01,-0.01,0,278.9870000,2.0870000,-2.0560000
Kepler-744 b,Kepler-744,1,1,2016,0,12.06222443,0.00002649,-0.00002649,0,0.099300,,,0,3.26000,,,0,0.000000,,,0,62.95,1.71,-1.66,0,750,,,0,,5594.00,84.04,-77.39,0,0.93,0.06,-0.05,0,0.94,0.04,-0.04,0,4.48,0.05,-0.07,0,449.9640000,4.7680000,-4.7680000
Kepler-745 b,Kepler-745,1,1,2016,0,9.93143556,0.00005945,-0.00005945,0,0.091500,,,0,5.31000,,,0,0.000000,,,0,286.03,29.44,-26.17,0,931,,,0,,5849.00,106.52,-158.12,0,1.04,0.28,-0.10,0,1.04,0.07,-0.07,0,4.42,0.07,-0.19,0,1780.3800000,77.4450000,-77.4450000
Kepler-746 b,Kepler-746,1,1,2016,0,3.48159251,0.00001115,-0.00001115,0,0.043500,,,0,1.41000,,,0,0.000000,,,0,421.61,157.19,-122.21,0,1156,,,0,,5418.00,87.09,-89.83,0,0.93,0.10,-0.07,0,0.91,0.04,-0.03,0,4.46,0.08,-0.09,0,450.0000000,50.6360000,-34.8160000
Kepler-747 b,Kepler-747,1,1,2016,1,35.61760587,0.00005345,-0.00005345,0,0.191600,,,0,24.10000,,,0,0.000000,,,0,10.19,3.91,-3.00,0,456,,,0,,5096.00,70.39,-92.77,0,0.78,0.04,-0.04,0,0.82,0.04,-0.05,0,4.58,0.03,-0.05,0,3347.1600000,430.7400000,-346.3500000
Kepler-748 b,Kepler-748,1,1,2016,0,7.40742793,0.00003434,-0.00003434,0,0.074500,,,0,6.90000,,,0,0.000000,,,0,439.78,47.31,-41.78,0,938,,,0,,5934.00,95.16,-141.93,0,1.10,0.28,-0.12,0,1.07,0.09,-0.07,0,4.38,0.09,-0.17,0,1705.9900000,78.5850000,-78.5850000
Kepler-749 b,Kepler-749,1,1,2016,0,17.31716585,0.00004602,-0.00004602,0,0.105400,,,0,9.80000,,,0,0.000000,,,0,24.63,1.88,-1.72,0,454,,,0,,5009.00,218.03,-165.40,0,0.75,0.06,-0.06,0,0.79,0.06,-0.05,0,4.59,0.03,-0.05,0,721.0270000,23.3115000,-23.3115000
Kepler-75 b,Kepler-75,1,1,2013,0,8.88491160,0.00000340,-0.00000340,0,0.081800,0.001200,-0.001200,0,3209.90000,127.10000,-127.10000,0,0.570000,0.010000,-0.010000,0,106.48,5.68,-5.33,0,767,16,-16,0,K0 V,5200.00,100.00,-100.00,0,0.89,0.02,-0.02,0,0.91,0.04,-0.04,0,4.50,0.02,-0.02,0,835.3560000,18.7610000,-17.9680000
Kepler-750 b,Kepler-750,1,2,2016,0,9.42887179,0.00002438,-0.00002438,0,0.093000,,,0,9.64000,,,0,0.000000,,,0,255.74,15.93,-14.91,0,1163,,,0,,6160.00,90.96,-121.55,0,1.23,0.42,-0.16,0,1.15,0.14,-0.08,0,4.32,0.10,-0.20,0,1296.0200000,33.6450000,-33.6450000
Kepler-750 c,Kepler-750,1,2,2016,0,4.08899022,0.00001934,-0.00001934,0,0.053300,,,0,3.26000,,,0,0.000000,,,0,778.59,48.48,-45.40,0,1537,,,0,,6160.00,90.96,-121.55,0,1.23,0.42,-0.16,0,1.15,0.14,-0.08,0,4.32,0.10,-0.20,0,1296.0200000,33.6450000,-33.6450000
Kepler-751 b,Kepler-751,1,1,2016,0,17.44490636,0.00004200,-0.00004200,0,0.126300,,,0,6.62000,,,0,0.000000,,,0,39.01,1.80,-1.71,0,679,,,0,,5387.00,131.81,-138.29,0,0.84,0.08,-0.06,0,0.87,0.05,-0.06,0,4.54,0.04,-0.08,0,760.4300000,13.9800000,-13.4930000
Kepler-752 b,Kepler-752,1,1,2016,0,18.82747265,0.00008811,-0.00008811,0,0.135300,,,0,8.30000,,,0,0.000000,,,0,45.28,4.53,-4.06,0,632,,,0,,5373.00,161.73,-107.25,0,0.83,0.07,-0.06,0,0.87,0.05,-0.06,0,4.54,0.04,-0.08,0,1232.2900000,49.9100000,-46.2400000
Kepler-753 b,Kepler-753,1,1,2016,0,5.74772501,0.00000838,-0.00000838,0,0.054000,,,0,4.31000,,,0,0.000000,,,0,41.67,1.00,-0.98,0,641,,,0,,4346.00,51.36,-39.68,0,0.65,0.02,-0.02,0,0.68,0.03,-0.03,0,4.65,0.01,-0.02,0,274.7670000,1.7530000,-1.7310000
Kepler-754 b,Kepler-754,1,1,2016,0,14.55962370,0.00020130,-0.00020130,0,0.116000,,,0,4.70000,,,0,0.000000,,,0,216.47,23.78,-20.89,0,758,,,0,,5935.00,126.07,-181.97,0,1.08,0.26,-0.12,0,1.06,0.08,-0.08,0,4.39,0.09,-0.16,0,1770.2700000,84.7350000,-84.7350000
Kepler-755 b,Kepler-755,2,2,2016,0,1.26909037,0.00000100,-0.00000100,0,0.021400,,,0,3.75000,,,0,0.000000,,,0,889.89,26.37,-25.58,0,1331,,,0,,5043.00,89.62,-83.54,0,0.77,0.02,-0.02,0,0.82,0.03,-0.04,0,4.58,0.02,-0.02,0,399.0340000,2.6725000,-2.6725000
Kepler-755 c,Kepler-755,2,2,2016,0,2.85313364,0.00000412,-0.00000412,0,0.036700,,,0,2.13000,,,0,0.000000,,,0,302.57,8.97,-8.70,0,1016,,,0,,5043.00,89.62,-83.54,0,0.77,0.02,-0.02,0,0.82,0.03,-0.04,0,4.58,0.02,-0.02,0,399.0340000,2.6725000,-2.6725000
Kepler-756 b,Kepler-756,1,1,2016,0,1.22486632,0.00000384,-0.00000384,0,0.021900,,,0,1.46000,,,0,0.000000,,,0,2174.33,833.59,-669.43,0,1741,,,0,,5282.00,97.87,-62.48,0,0.79,0.06,-0.07,0,0.82,0.06,-0.06,0,4.57,0.05,-0.06,0,852.0000000,65.6430000,-74.9930000
Kepler-757 b,Kepler-757,1,1,2016,0,1.02267882,0.00000244,-0.00000244,0,0.019000,,,0,2.42000,,,0,0.000000,,,0,3345.45,259.52,-237.32,0,1734,,,0,,6014.00,221.13,-288.93,0,1.13,0.38,-0.18,0,1.08,0.14,-0.11,0,4.37,0.12,-0.20,0,1068.6800000,36.7000000,-34.3900000
Kepler-758 b,Kepler-758,1,4,2016,0,12.10971040,0.00007142,-0.00007142,0,0.101900,,,0,6.71000,,,0,0.000000,,,0,349.19,24.02,-22.22,0,1005,,,0,,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,4.19,0.13,-0.13,0,1502.3200000,44.9800000,-42.4800000
Kepler-758 c,Kepler-758,1,4,2016,0,4.75793986,0.00003846,-0.00003846,0,0.054700,,,0,3.50000,,,0,0.000000,,,0,1211.82,83.34,-77.11,0,1372,,,0,,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,4.19,0.13,-0.13,0,1502.3200000,44.9800000,-42.4800000
Kepler-758 d,Kepler-758,1,4,2016,0,20.49661970,0.00022820,-0.00022820,0,0.144700,,,0,5.14000,,,0,0.000000,,,0,173.17,11.91,-11.02,0,843,,,0,,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,4.19,0.13,-0.13,0,1502.3200000,44.9800000,-42.4800000
Kepler-758 e,Kepler-758,1,4,2016,0,8.19347190,0.00010360,-0.00010360,0,0.078500,,,0,2.96000,,,0,0.000000,,,0,588.40,40.47,-37.44,0,1144,,,0,,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,4.19,0.13,-0.13,0,1502.3200000,44.9800000,-42.4800000
Kepler-759 b,Kepler-759,1,1,2016,0,41.80598500,0.00020820,-0.00020820,0,0.232900,,,0,5.77000,,,0,0.000000,,,0,19.02,16.84,-6.42,0,533,,,0,,5860.00,94.60,-133.91,0,1.04,0.22,-0.09,0,1.04,0.06,-0.06,0,4.42,0.07,-0.15,0,1073.4800000,,
Kepler-76 b,Kepler-76,1,1,2013,0,1.54492980,0.00000040,-0.00000040,0,0.027400,0.002000,-0.001900,0,638.83830,117.59710,-111.24050,0,0.000000,,,0,3583.67,115.38,-112.02,0,2140,40,-40,0,F,6409.00,95.00,-95.00,0,1.32,0.08,-0.08,0,1.20,0.20,-0.20,0,4.20,0.30,-0.30,0,822.9600000,10.4350000,-10.1820000
Kepler-760 b,Kepler-760,1,2,2016,0,8.70419416,0.00001277,-0.00001277,0,0.077200,,,0,9.59000,,,0,0.000000,,,0,84.41,4.24,-4.02,0,748,,,0,,5322.00,65.68,-81.73,0,0.85,0.07,-0.04,0,0.89,0.04,-0.04,0,4.54,0.04,-0.08,0,792.3360000,16.4540000,-15.8100000
Kepler-760 c,Kepler-760,1,2,2016,0,2.46697439,0.00000658,-0.00000658,0,0.033300,,,0,2.79000,,,0,0.000000,,,0,453.65,22.79,-21.60,0,1139,,,0,,5322.00,65.68,-81.73,0,0.85,0.07,-0.04,0,0.89,0.04,-0.04,0,4.54,0.04,-0.08,0,792.3360000,16.4540000,-15.8100000
Kepler-761 b,Kepler-761,1,1,2016,0,10.12804789,0.00002905,-0.00002905,0,0.087400,,,0,4.78000,,,0,0.000000,,,0,95.45,4.32,-4.10,0,767,,,0,,5706.00,130.90,-104.39,0,0.93,0.11,-0.07,0,0.95,0.06,-0.06,0,4.48,0.06,-0.10,0,830.7070000,12.6345000,-12.6345000
Kepler-762 b,Kepler-762,1,1,2016,0,3.77055210,0.00000094,-0.00000094,0,0.049300,,,0,,,,,0.000000,,,0,1065.73,142.53,-121.31,0,1302,,,0,,5944.00,98.94,-123.90,0,1.08,0.23,-0.11,0,1.06,0.07,-0.06,0,4.40,0.07,-0.15,0,1898.2600000,118.0100000,-105.2200000
Kepler-763 b,Kepler-763,1,1,2016,0,1.19655156,0.00000356,-0.00000356,0,0.020500,,,0,1.98000,,,0,0.000000,,,0,974.09,82.75,-75.49,0,1414,,,0,,5166.00,75.73,-93.71,0,0.80,0.05,-0.04,0,0.84,0.04,-0.04,0,4.57,0.03,-0.06,0,962.4590000,30.1840000,-28.4320000
Kepler-764 b,Kepler-764,1,1,2016,0,7.33683936,0.00003735,-0.00003735,0,0.072400,,,0,3.33000,,,0,0.000000,,,0,160.46,10.41,-9.71,0,875,,,0,,5557.00,132.83,-102.61,0,0.89,0.10,-0.07,0,0.92,0.05,-0.05,0,4.51,0.05,-0.10,0,1047.8400000,27.8100000,-26.4400000
Kepler-765 b,Kepler-765,1,1,2016,0,27.66552260,0.00012970,-0.00012970,0,0.175400,,,0,6.48000,,,0,0.000000,,,0,48.95,2.43,-2.31,0,641,,,0,,5901.00,81.23,-89.97,0,1.06,0.23,-0.10,0,1.05,0.06,-0.06,0,4.41,0.07,-0.16,0,1076.2800000,18.0100000,-17.4400000
Kepler-766 b,Kepler-766,1,1,2016,0,6.10027804,0.00001640,-0.00001640,0,0.066000,,,0,11.40000,,,0,0.000000,,,0,227.15,222.45,-68.49,0,990,,,0,,5992.00,95.54,-140.96,0,1.15,0.31,-0.13,0,1.10,0.09,-0.07,0,4.36,0.09,-0.18,0,2297.6200000,268.8600000,-218.8500000
Kepler-767 b,Kepler-767,1,1,2016,0,161.52801010,0.00030860,-0.00030860,0,0.587400,,,0,35.70000,,,0,0.000000,,,0,9.37,1.43,-1.19,0,366,,,0,,5694.00,163.45,-124.14,0,0.94,0.12,-0.08,0,0.96,0.06,-0.06,0,4.48,0.06,-0.11,0,2251.0300000,158.5100000,-139.3000000
Kepler-768 b,Kepler-768,1,1,2016,0,11.39100250,0.00007499,-0.00007499,0,0.092000,,,0,3.86000,,,0,0.000000,,,0,40.59,2.66,-2.49,0,618,,,0,,5108.00,177.47,-165.03,0,0.78,0.05,-0.05,0,0.82,0.05,-0.05,0,4.58,0.03,-0.06,0,784.5600000,19.7310000,-18.8020000
Kepler-769 b,Kepler-769,1,2,2016,0,7.42608998,0.00001952,-0.00001952,0,0.077800,,,0,8.85000,,,0,0.000000,,,0,241.13,16.58,-15.40,0,1037,,,0,,6186.00,127.24,-184.13,0,1.28,0.55,-0.19,0,1.19,0.17,-0.11,0,4.30,0.11,-0.25,0,1169.5700000,33.3000000,-31.5400000
Kepler-769 c,Kepler-769,1,2,2016,0,15.98701740,0.00019990,-0.00019990,0,0.129700,,,0,3.86000,,,0,0.000000,,,0,86.76,5.97,-5.54,0,803,,,0,,6186.00,127.24,-184.13,0,1.28,0.55,-0.19,0,1.19,0.17,-0.11,0,4.30,0.11,-0.25,0,1169.5700000,33.3000000,-31.5400000
Kepler-77 b,Kepler-77,1,1,2013,0,3.57878087,0.00000023,-0.00000023,0,0.045010,0.000630,-0.000630,0,136.66100,10.17000,-10.17000,0,0.000000,,,0,432.87,12.05,-11.72,0,1440,100,-120,0,G5 V,5520.00,60.00,-60.00,0,0.99,0.02,-0.02,0,0.95,0.04,-0.04,0,4.42,0.01,-0.01,0,639.4110000,7.0550000,-7.0550000
Kepler-770 b,Kepler-770,1,3,2016,0,18.92540274,0.00005291,-0.00005291,0,0.169400,,,0,5.90000,,,0,0.000000,,,0,27.74,1.34,-1.27,0,1171,,,0,,5598.00,127.60,-124.54,0,0.92,0.12,-0.07,0,0.94,0.05,-0.06,0,4.49,0.06,-0.11,0,930.4570000,19.3530000,-18.5940000
Kepler-770 c,Kepler-770,1,3,2016,0,1.47532231,0.00000419,-0.00000419,0,0.030900,,,0,1.87000,,,0,0.000000,,,0,833.59,40.15,-38.09,0,2740,,,0,,5598.00,127.60,-124.54,0,0.92,0.12,-0.07,0,0.94,0.05,-0.06,0,4.49,0.06,-0.11,0,930.4570000,19.3530000,-18.5940000
